Instante de tiempo,Total de clientes que ingresaron,Clientes en cola de espera,Clientes siendo atendidos,Clientes ya atendidos,Clientes NO atendidos
7632,44,0,4,40,0
7633,44,0,4,40,0
7634,44,0,4,40,0
7635,44,0,4,40,0
7636,44,0,4,40,0
7637,44,0,4,40,0
7638,44,0,4,40,0
7639,45,0,5,40,0
7640,45,0,5,40,0
7641,45,0,5,40,0
7642,45,0,5,40,0
7643,45,0,5,40,0
7644,45,0,5,40,0
7645,45,0,5,40,0
7646,45,0,5,40,0
7647,45,0,5,40,0
7648,45,0,5,40,0
7649,45,0,5,40,0
7650,45,0,5,40,0
7651,45,0,5,40,0
7652,45,0,5,40,0
7653,45,0,5,40,0
7654,45,0,5,40,0
7655,45,0,5,40,0
7656,45,0,5,40,0
7657,45,0,5,40,0
7658,45,0,5,40,0
7659,45,0,5,40,0
7660,45,0,5,40,0
7661,45,0,5,40,0
7662,45,0,5,40,0
7663,45,0,5,40,0
7664,45,0,5,40,0
7665,45,0,5,40,0
7666,45,0,5,40,0
7667,45,0,5,40,0
7668,45,0,5,40,0
7669,45,0,5,40,0
7670,45,0,5,40,0
7671,45,0,5,40,0
7672,45,0,5,40,0
7673,45,0,5,40,0
7674,45,0,5,40,0
7675,45,0,5,40,0
7676,45,0,5,40,0
7677,45,0,5,40,0
7678,45,0,5,40,0
7679,45,0,5,40,0
7680,45,0,5,40,0
7681,45,0,5,40,0
7682,45,0,5,40,0
7683,45,0,5,40,0
7684,45,0,5,40,0
7685,45,0,5,40,0
7686,45,0,5,40,0
7687,45,0,5,40,0
7688,45,0,5,40,0
7689,45,0,5,40,0
7690,45,0,5,40,0
7691,45,0,5,40,0
7692,45,0,5,40,0
7693,45,0,5,40,0
7694,45,0,5,40,0
7695,45,0,5,40,0
7696,45,0,5,40,0
7697,45,0,5,40,0
7698,45,0,5,40,0
7699,45,0,5,40,0
7700,45,0,5,40,0
7701,45,0,5,40,0
7702,45,0,5,40,0
7703,45,0,5,40,0
7704,45,0,5,40,0
7705,45,0,5,40,0
7706,45,0,5,40,0
7707,45,0,5,40,0
7708,45,0,5,40,0
7709,45,0,5,40,0
7710,45,0,5,40,0
7711,45,0,5,40,0
7712,45,0,5,40,0
7713,45,0,5,40,0
7714,45,0,5,40,0
7715,45,0,5,40,0
7716,45,0,5,40,0
7717,45,0,5,40,0
7718,45,0,5,40,0
7719,45,0,5,40,0
7720,45,0,5,40,0
7721,45,0,5,40,0
7722,45,0,5,40,0
7723,45,0,5,40,0
7724,45,0,5,40,0
7725,45,0,5,40,0
7726,45,0,5,40,0
7727,45,0,5,40,0
7728,45,0,5,40,0
7729,45,0,5,40,0
7730,45,0,5,40,0
7731,45,0,5,40,0
7732,45,0,5,40,0
7733,45,0,5,40,0
7734,45,0,5,40,0
7735,45,0,5,40,0
7736,45,0,5,40,0
7737,45,0,5,40,0
7738,45,0,5,40,0
7739,45,0,5,40,0
7740,45,0,5,40,0
7741,45,0,5,40,0
7742,45,0,5,40,0
7743,45,0,5,40,0
7744,45,0,5,40,0
7745,45,0,5,40,0
7746,45,0,5,40,0
7747,45,0,5,40,0
7748,45,0,5,40,0
7749,45,0,5,40,0
7750,45,0,5,40,0
7751,45,0,5,40,0
7752,45,0,5,40,0
7753,45,0,5,40,0
7754,45,0,5,40,0
7755,45,0,5,40,0
7756,45,0,5,40,0
7757,45,0,5,40,0
7758,45,0,5,40,0
7759,45,0,5,40,0
7760,45,0,5,40,0
7761,45,0,5,40,0
7762,45,0,5,40,0
7763,45,0,5,40,0
7764,45,0,5,40,0
7765,45,0,5,40,0
7766,45,0,5,40,0
7767,45,0,5,40,0
7768,45,0,5,40,0
7769,45,0,5,40,0
7770,45,0,5,40,0
7771,45,0,5,40,0
7772,45,0,5,40,0
7773,45,0,5,40,0
7774,45,0,5,40,0
7775,45,0,5,40,0
7776,45,0,5,40,0
7777,45,0,5,40,0
7778,45,0,5,40,0
7779,45,0,5,40,0
7780,45,0,5,40,0
7781,45,0,5,40,0
7782,45,0,5,40,0
7783,45,0,5,40,0
7784,45,0,5,40,0
7785,45,0,5,40,0
7786,45,0,5,40,0
7787,45,0,5,40,0
7788,45,0,5,40,0
7789,45,0,5,40,0
7790,45,0,5,40,0
7791,45,0,5,40,0
7792,45,0,5,40,0
7793,45,0,5,40,0
7794,45,0,5,40,0
7795,45,0,5,40,0
7796,45,0,5,40,0
7797,45,0,5,40,0
7798,45,0,5,40,0
7799,45,0,5,40,0
7800,45,0,5,40,0
7801,45,0,5,40,0
7802,45,0,5,40,0
7803,45,0,4,41,0
7804,45,0,4,41,0
7805,45,0,4,41,0
7806,45,0,4,41,0
7807,45,0,4,41,0
7808,45,0,4,41,0
7809,45,0,4,41,0
7810,45,0,4,41,0
7811,45,0,4,41,0
7812,45,0,4,41,0
7813,45,0,4,41,0
7814,45,0,4,41,0
7815,45,0,4,41,0
7816,45,0,4,41,0
7817,45,0,4,41,0
7818,45,0,4,41,0
7819,45,0,4,41,0
7820,45,0,4,41,0
7821,45,0,4,41,0
7822,45,0,4,41,0
7823,45,0,4,41,0
7824,45,0,4,41,0
7825,45,0,4,41,0
7826,45,0,4,41,0
7827,45,0,4,41,0
7828,45,0,4,41,0
7829,45,0,4,41,0
7830,45,0,4,41,0
7831,45,0,4,41,0
7832,45,0,4,41,0
7833,45,0,4,41,0
7834,45,0,4,41,0
7835,45,0,4,41,0
7836,45,0,4,41,0
7837,45,0,4,41,0
7838,45,0,4,41,0
7839,45,0,4,41,0
7840,45,0,4,41,0
7841,45,0,4,41,0
7842,45,0,4,41,0
7843,45,0,4,41,0
7844,45,0,4,41,0
7845,45,0,4,41,0
7846,45,0,4,41,0
7847,45,0,4,41,0
7848,45,0,4,41,0
7849,45,0,4,41,0
7850,45,0,4,41,0
7851,45,0,4,41,0
7852,45,0,4,41,0
7853,45,0,4,41,0
7854,45,0,4,41,0
7855,45,0,4,41,0
7856,45,0,4,41,0
7857,45,0,4,41,0
7858,45,0,4,41,0
7859,45,0,4,41,0
7860,45,0,4,41,0
7861,45,0,4,41,0
7862,45,0,4,41,0
7863,45,0,4,41,0
7864,45,0,4,41,0
7865,45,0,4,41,0
7866,45,0,4,41,0
7867,45,0,4,41,0
7868,45,0,3,42,0
7869,45,0,3,42,0
7870,45,0,3,42,0
7871,45,0,3,42,0
7872,45,0,3,42,0
7873,45,0,3,42,0
7874,45,0,3,42,0
7875,45,0,3,42,0
7876,45,0,3,42,0
7877,45,0,3,42,0
7878,45,0,3,42,0
7879,45,0,3,42,0
7880,45,0,3,42,0
7881,45,0,3,42,0
7882,45,0,3,42,0
7883,45,0,3,42,0
7884,45,0,3,42,0
7885,45,0,3,42,0
7886,45,0,3,42,0
7887,45,0,3,42,0
7888,45,0,3,42,0
7889,46,0,4,42,0
7890,46,0,4,42,0
7891,46,0,4,42,0
7892,46,0,4,42,0
7893,46,0,4,42,0
7894,46,0,4,42,0
7895,46,0,4,42,0
7896,46,0,4,42,0
7897,46,0,4,42,0
7898,46,0,4,42,0
7899,46,0,4,42,0
7900,46,0,4,42,0
7901,46,0,4,42,0
7902,46,0,4,42,0
7903,46,0,4,42,0
7904,46,0,4,42,0
7905,46,0,4,42,0
7906,46,0,4,42,0
7907,46,0,4,42,0
7908,46,0,4,42,0
7909,46,0,4,42,0
7910,46,0,4,42,0
7911,46,0,4,42,0
7912,46,0,4,42,0
7913,46,0,4,42,0
7914,46,0,4,42,0
7915,46,0,4,42,0
7916,46,0,4,42,0
7917,46,0,4,42,0
7918,46,0,4,42,0
7919,46,0,4,42,0
7920,46,0,4,42,0
7921,46,0,4,42,0
7922,46,0,4,42,0
7923,46,0,4,42,0
7924,46,0,4,42,0
7925,46,0,4,42,0
7926,46,0,4,42,0
7927,46,0,4,42,0
7928,46,0,4,42,0
7929,46,0,4,42,0
7930,46,0,4,42,0
7931,46,0,4,42,0
7932,46,0,4,42,0
7933,46,0,4,42,0
7934,46,0,4,42,0
7935,46,0,4,42,0
7936,47,0,5,42,0
7937,47,0,5,42,0
7938,47,0,5,42,0
7939,47,0,5,42,0
7940,47,0,5,42,0
7941,47,0,5,42,0
7942,47,0,5,42,0
7943,47,0,5,42,0
7944,47,0,5,42,0
7945,47,0,5,42,0
7946,47,0,5,42,0
7947,47,0,5,42,0
7948,47,0,5,42,0
7949,47,0,4,43,0
7950,47,0,4,43,0
7951,47,0,4,43,0
7952,47,0,4,43,0
7953,47,0,4,43,0
7954,47,0,4,43,0
7955,47,0,4,43,0
7956,47,0,4,43,0
7957,47,0,4,43,0
7958,47,0,4,43,0
7959,47,0,4,43,0
7960,47,0,4,43,0
7961,47,0,4,43,0
7962,47,0,4,43,0
7963,47,0,4,43,0
7964,47,0,4,43,0
7965,47,0,4,43,0
7966,47,0,4,43,0
7967,47,0,4,43,0
7968,47,0,4,43,0
7969,47,0,4,43,0
7970,47,0,4,43,0
7971,47,0,4,43,0
7972,47,0,4,43,0
7973,47,0,4,43,0
7974,47,0,4,43,0
7975,47,0,4,43,0
7976,47,0,4,43,0
7977,47,0,4,43,0
7978,47,0,4,43,0
7979,47,0,4,43,0
7980,47,0,4,43,0
7981,47,0,4,43,0
7982,47,0,4,43,0
7983,47,0,4,43,0
7984,47,0,4,43,0
7985,47,0,4,43,0
7986,47,0,4,43,0
7987,47,0,4,43,0
7988,47,0,4,43,0
7989,47,0,4,43,0
7990,47,0,4,43,0
7991,47,0,4,43,0
7992,47,0,4,43,0
7993,47,0,4,43,0
7994,47,0,4,43,0
7995,47,0,4,43,0
7996,47,0,4,43,0
7997,47,0,4,43,0
7998,47,0,4,43,0
7999,47,0,4,43,0
8000,47,0,4,43,0
8001,47,0,4,43,0
8002,47,0,4,43,0
8003,47,0,4,43,0
8004,47,0,4,43,0
8005,47,0,4,43,0
8006,47,0,4,43,0
8007,47,0,4,43,0
8008,47,0,4,43,0
8009,47,0,4,43,0
8010,47,0,4,43,0
8011,47,0,4,43,0
8012,47,0,4,43,0
8013,47,0,4,43,0
8014,47,0,4,43,0
8015,47,0,4,43,0
8016,47,0,4,43,0
8017,47,0,4,43,0
8018,47,0,4,43,0
8019,47,0,4,43,0
8020,47,0,4,43,0
8021,47,0,4,43,0
8022,47,0,4,43,0
8023,47,0,4,43,0
8024,47,0,4,43,0
8025,47,0,4,43,0
8026,47,0,4,43,0
8027,47,0,4,43,0
8028,47,0,4,43,0
8029,47,0,4,43,0
8030,47,0,4,43,0
8031,47,0,4,43,0
8032,47,0,4,43,0
8033,47,0,4,43,0
8034,47,0,4,43,0
8035,47,0,4,43,0
8036,47,0,4,43,0
8037,47,0,4,43,0
8038,47,0,4,43,0
8039,47,0,4,43,0
8040,47,0,4,43,0
8041,47,0,4,43,0
8042,47,0,4,43,0
8043,47,0,4,43,0
8044,47,0,4,43,0
8045,47,0,4,43,0
8046,47,0,4,43,0
8047,47,0,4,43,0
8048,47,0,3,44,0
8049,47,0,3,44,0
8050,47,0,3,44,0
8051,47,0,3,44,0
8052,47,0,3,44,0
8053,47,0,3,44,0
8054,47,0,3,44,0
8055,47,0,3,44,0
8056,47,0,3,44,0
8057,47,0,3,44,0
8058,47,0,3,44,0
8059,47,0,3,44,0
8060,47,0,3,44,0
8061,47,0,3,44,0
8062,47,0,3,44,0
8063,47,0,3,44,0
8064,47,0,3,44,0
8065,47,0,3,44,0
8066,47,0,3,44,0
8067,47,0,3,44,0
8068,47,0,3,44,0
8069,47,0,3,44,0
8070,47,0,3,44,0
8071,47,0,3,44,0
8072,47,0,3,44,0
8073,47,0,3,44,0
8074,47,0,3,44,0
8075,47,0,3,44,0
8076,47,0,3,44,0
8077,47,0,3,44,0
8078,47,0,3,44,0
8079,47,0,3,44,0
8080,47,0,3,44,0
8081,47,0,3,44,0
8082,47,0,3,44,0
8083,47,0,3,44,0
8084,47,0,3,44,0
8085,47,0,3,44,0
8086,47,0,3,44,0
8087,47,0,3,44,0
8088,47,0,3,44,0
8089,47,0,3,44,0
8090,47,0,3,44,0
8091,47,0,2,45,0
8092,47,0,2,45,0
8093,47,0,2,45,0
8094,47,0,2,45,0
8095,47,0,2,45,0
8096,47,0,2,45,0
8097,47,0,2,45,0
8098,47,0,2,45,0
8099,47,0,2,45,0
8100,47,0,2,45,0
8101,47,0,2,45,0
8102,47,0,2,45,0
8103,47,0,2,45,0
8104,47,0,2,45,0
8105,47,0,2,45,0
8106,47,0,2,45,0
8107,47,0,2,45,0
8108,47,0,2,45,0
8109,47,0,2,45,0
8110,47,0,2,45,0
8111,47,0,2,45,0
8112,47,0,2,45,0
8113,47,0,2,45,0
8114,47,0,2,45,0
8115,47,0,2,45,0
8116,47,0,2,45,0
8117,47,0,2,45,0
8118,47,0,2,45,0
8119,47,0,2,45,0
8120,47,0,2,45,0
8121,47,0,2,45,0
8122,47,0,2,45,0
8123,47,0,2,45,0
8124,47,0,2,45,0
8125,47,0,2,45,0
8126,47,0,2,45,0
8127,47,0,2,45,0
8128,47,0,2,45,0
8129,47,0,2,45,0
8130,47,0,2,45,0
8131,47,0,2,45,0
8132,47,0,2,45,0
8133,47,0,2,45,0
8134,47,0,2,45,0
8135,47,0,2,45,0
8136,47,0,2,45,0
8137,47,0,2,45,0
8138,47,0,2,45,0
8139,47,0,2,45,0
8140,47,0,2,45,0
8141,47,0,2,45,0
8142,47,0,2,45,0
8143,47,0,2,45,0
8144,47,0,2,45,0
8145,47,0,2,45,0
8146,47,0,2,45,0
8147,47,0,2,45,0
8148,47,0,2,45,0
8149,47,0,2,45,0
8150,47,0,2,45,0
8151,47,0,2,45,0
8152,47,0,2,45,0
8153,47,0,2,45,0
8154,47,0,2,45,0
8155,47,0,2,45,0
8156,47,0,2,45,0
8157,47,0,2,45,0
8158,47,0,2,45,0
8159,47,0,2,45,0
8160,47,0,2,45,0
8161,47,0,2,45,0
8162,47,0,2,45,0
8163,47,0,2,45,0
8164,47,0,2,45,0
8165,47,0,2,45,0
8166,47,0,2,45,0
8167,47,0,2,45,0
8168,47,0,2,45,0
8169,47,0,2,45,0
8170,47,0,2,45,0
8171,47,0,2,45,0
8172,47,0,2,45,0
8173,47,0,2,45,0
8174,47,0,2,45,0
8175,47,0,2,45,0
8176,47,0,2,45,0
8177,47,0,2,45,0
8178,47,0,2,45,0
8179,47,0,2,45,0
8180,47,0,2,45,0
8181,47,0,2,45,0
8182,47,0,2,45,0
8183,47,0,2,45,0
8184,47,0,2,45,0
8185,47,0,2,45,0
8186,47,0,2,45,0
8187,47,0,2,45,0
8188,47,0,2,45,0
8189,47,0,2,45,0
8190,47,0,2,45,0
8191,47,0,2,45,0
8192,47,0,2,45,0
8193,47,0,2,45,0
8194,47,0,2,45,0
8195,47,0,2,45,0
8196,47,0,2,45,0
8197,47,0,2,45,0
8198,47,0,2,45,0
8199,47,0,2,45,0
8200,47,0,2,45,0
8201,48,0,3,45,0
8202,48,0,3,45,0
8203,48,0,3,45,0
8204,48,0,3,45,0
8205,48,0,3,45,0
8206,48,0,3,45,0
8207,48,0,3,45,0
8208,48,0,3,45,0
8209,48,0,3,45,0
8210,48,0,3,45,0
8211,48,0,3,45,0
8212,48,0,3,45,0
8213,48,0,3,45,0
8214,48,0,3,45,0
8215,48,0,3,45,0
8216,48,0,3,45,0
8217,48,0,3,45,0
8218,48,0,3,45,0
8219,48,0,3,45,0
8220,48,0,3,45,0
8221,48,0,3,45,0
8222,48,0,3,45,0
8223,48,0,3,45,0
8224,48,0,3,45,0
8225,48,0,3,45,0
8226,48,0,3,45,0
8227,48,0,3,45,0
8228,48,0,3,45,0
8229,48,0,3,45,0
8230,48,0,3,45,0
8231,48,0,3,45,0
8232,48,0,3,45,0
8233,48,0,3,45,0
8234,48,0,3,45,0
8235,48,0,3,45,0
8236,48,0,3,45,0
8237,48,0,3,45,0
8238,48,0,3,45,0
8239,48,0,3,45,0
8240,48,0,3,45,0
8241,48,0,3,45,0
8242,48,0,3,45,0
8243,48,0,3,45,0
8244,48,0,3,45,0
8245,48,0,3,45,0
8246,48,0,3,45,0
8247,48,0,3,45,0
8248,48,0,3,45,0
8249,48,0,3,45,0
8250,48,0,3,45,0
8251,48,0,3,45,0
8252,48,0,3,45,0
8253,48,0,3,45,0
8254,48,0,3,45,0
8255,48,0,3,45,0
8256,48,0,3,45,0
8257,48,0,3,45,0
8258,48,0,3,45,0
8259,48,0,3,45,0
8260,48,0,3,45,0
8261,48,0,3,45,0
8262,48,0,3,45,0
8263,48,0,3,45,0
8264,48,0,3,45,0
8265,48,0,3,45,0
8266,48,0,3,45,0
8267,48,0,3,45,0
8268,48,0,3,45,0
8269,48,0,3,45,0
8270,48,0,3,45,0
8271,48,0,3,45,0
8272,48,0,3,45,0
8273,48,0,3,45,0
8274,48,0,3,45,0
8275,48,0,3,45,0
8276,48,0,3,45,0
8277,48,0,3,45,0
8278,48,0,3,45,0
8279,48,0,3,45,0
8280,48,0,3,45,0
8281,48,0,3,45,0
8282,48,0,3,45,0
8283,48,0,3,45,0
8284,48,0,3,45,0
8285,48,0,3,45,0
8286,48,0,3,45,0
8287,48,0,3,45,0
8288,48,0,3,45,0
8289,48,0,3,45,0
8290,48,0,3,45,0
8291,48,0,3,45,0
8292,48,0,3,45,0
8293,48,0,3,45,0
8294,48,0,3,45,0
8295,48,0,3,45,0
8296,48,0,3,45,0
8297,48,0,3,45,0
8298,48,0,3,45,0
8299,48,0,3,45,0
8300,48,0,3,45,0
8301,48,0,3,45,0
8302,48,0,3,45,0
8303,48,0,3,45,0
8304,48,0,3,45,0
8305,48,0,3,45,0
8306,48,0,3,45,0
8307,48,0,3,45,0
8308,48,0,3,45,0
8309,48,0,3,45,0
8310,48,0,3,45,0
8311,48,0,2,46,0
8312,48,0,2,46,0
8313,48,0,2,46,0
8314,48,0,2,46,0
8315,48,0,2,46,0
8316,48,0,2,46,0
8317,48,0,2,46,0
8318,48,0,2,46,0
8319,48,0,2,46,0
8320,48,0,2,46,0
8321,48,0,2,46,0
8322,48,0,2,46,0
8323,48,0,2,46,0
8324,48,0,2,46,0
8325,48,0,2,46,0
8326,48,0,2,46,0
8327,48,0,2,46,0
8328,48,0,2,46,0
8329,48,0,2,46,0
8330,48,0,2,46,0
8331,48,0,2,46,0
8332,48,0,2,46,0
8333,48,0,2,46,0
8334,48,0,2,46,0
8335,48,0,2,46,0
8336,48,0,2,46,0
8337,48,0,2,46,0
8338,48,0,2,46,0
8339,48,0,2,46,0
8340,48,0,2,46,0
8341,48,0,2,46,0
8342,48,0,2,46,0
8343,48,0,2,46,0
8344,48,0,2,46,0
8345,48,0,2,46,0
8346,48,0,2,46,0
8347,48,0,2,46,0
8348,48,0,2,46,0
8349,48,0,2,46,0
8350,48,0,2,46,0
8351,48,0,2,46,0
8352,48,0,2,46,0
8353,48,0,2,46,0
8354,48,0,2,46,0
8355,48,0,2,46,0
8356,48,0,2,46,0
8357,48,0,2,46,0
8358,48,0,2,46,0
8359,48,0,2,46,0
8360,48,0,2,46,0
8361,48,0,2,46,0
8362,48,0,2,46,0
8363,48,0,2,46,0
8364,48,0,2,46,0
8365,48,0,2,46,0
8366,48,0,2,46,0
8367,48,0,2,46,0
8368,48,0,2,46,0
8369,48,0,2,46,0
8370,48,0,2,46,0
8371,48,0,2,46,0
8372,48,0,2,46,0
8373,48,0,2,46,0
8374,48,0,2,46,0
8375,48,0,2,46,0
8376,48,0,2,46,0
8377,48,0,2,46,0
8378,48,0,2,46,0
8379,48,0,2,46,0
8380,48,0,2,46,0
8381,48,0,2,46,0
8382,48,0,2,46,0
8383,48,0,2,46,0
8384,48,0,2,46,0
8385,48,0,2,46,0
8386,48,0,2,46,0
8387,48,0,2,46,0
8388,48,0,2,46,0
8389,48,0,2,46,0
8390,48,0,2,46,0
8391,48,0,2,46,0
8392,48,0,2,46,0
8393,48,0,2,46,0
8394,48,0,2,46,0
8395,48,0,2,46,0
8396,48,0,2,46,0
8397,48,0,2,46,0
8398,48,0,1,47,0
8399,48,0,1,47,0
8400,48,0,1,47,0
8401,48,0,1,47,0
8402,48,0,1,47,0
8403,48,0,1,47,0
8404,48,0,1,47,0
8405,48,0,1,47,0
8406,48,0,1,47,0
8407,48,0,1,47,0
8408,48,0,1,47,0
8409,48,0,1,47,0
8410,48,0,1,47,0
8411,48,0,1,47,0
8412,48,0,1,47,0
8413,48,0,1,47,0
8414,48,0,1,47,0
8415,48,0,1,47,0
8416,48,0,1,47,0
8417,48,0,1,47,0
8418,48,0,1,47,0
8419,48,0,1,47,0
8420,48,0,1,47,0
8421,48,0,1,47,0
8422,48,0,1,47,0
8423,48,0,1,47,0
8424,48,0,1,47,0
8425,48,0,1,47,0
8426,48,0,1,47,0
8427,48,0,1,47,0
8428,48,0,1,47,0
8429,48,0,1,47,0
8430,48,0,1,47,0
8431,48,0,1,47,0
8432,48,0,1,47,0
8433,48,0,1,47,0
8434,48,0,1,47,0
8435,48,0,1,47,0
8436,48,0,1,47,0
8437,48,0,1,47,0
8438,48,0,1,47,0
8439,48,0,1,47,0
8440,48,0,1,47,0
8441,48,0,1,47,0
8442,48,0,1,47,0
8443,48,0,1,47,0
8444,48,0,1,47,0
8445,48,0,1,47,0
8446,48,0,1,47,0
8447,48,0,1,47,0
8448,48,0,1,47,0
8449,48,0,1,47,0
8450,48,0,1,47,0
8451,48,0,1,47,0
8452,48,0,1,47,0
8453,48,0,1,47,0
8454,48,0,1,47,0
8455,48,0,1,47,0
8456,48,0,1,47,0
8457,48,0,1,47,0
8458,48,0,1,47,0
8459,48,0,1,47,0
8460,48,0,1,47,0
8461,48,0,1,47,0
8462,48,0,1,47,0
8463,48,0,1,47,0
8464,48,0,1,47,0
8465,48,0,1,47,0
8466,48,0,1,47,0
8467,48,0,1,47,0
8468,48,0,1,47,0
8469,48,0,1,47,0
8470,48,0,1,47,0
8471,48,0,1,47,0
8472,48,0,1,47,0
8473,49,0,2,47,0
8474,49,0,2,47,0
8475,49,0,2,47,0
8476,49,0,2,47,0
8477,49,0,2,47,0
8478,49,0,2,47,0
8479,49,0,2,47,0
8480,49,0,2,47,0
8481,49,0,2,47,0
8482,49,0,2,47,0
8483,49,0,2,47,0
8484,49,0,2,47,0
8485,49,0,2,47,0
8486,49,0,2,47,0
8487,49,0,2,47,0
8488,49,0,2,47,0
8489,49,0,2,47,0
8490,49,0,2,47,0
8491,49,0,2,47,0
8492,49,0,2,47,0
8493,49,0,2,47,0
8494,49,0,2,47,0
8495,49,0,2,47,0
8496,49,0,2,47,0
8497,49,0,2,47,0
8498,49,0,2,47,0
8499,49,0,2,47,0
8500,49,0,2,47,0
8501,49,0,2,47,0
8502,49,0,2,47,0
8503,49,0,2,47,0
8504,49,0,2,47,0
8505,49,0,2,47,0
8506,49,0,2,47,0
8507,49,0,2,47,0
8508,49,0,2,47,0
8509,49,0,2,47,0
8510,49,0,2,47,0
8511,49,0,2,47,0
8512,49,0,2,47,0
8513,49,0,2,47,0
8514,49,0,2,47,0
8515,49,0,2,47,0
8516,49,0,2,47,0
8517,49,0,2,47,0
8518,49,0,2,47,0
8519,49,0,2,47,0
8520,49,0,2,47,0
8521,49,0,2,47,0
8522,49,0,2,47,0
8523,49,0,2,47,0
8524,49,0,2,47,0
8525,49,0,2,47,0
8526,49,0,2,47,0
8527,49,0,2,47,0
8528,49,0,2,47,0
8529,49,0,2,47,0
8530,49,0,2,47,0
8531,49,0,2,47,0
8532,49,0,2,47,0
8533,49,0,2,47,0
8534,49,0,2,47,0
8535,49,0,2,47,0
8536,49,0,2,47,0
8537,49,0,2,47,0
8538,49,0,2,47,0
8539,49,0,2,47,0
8540,49,0,2,47,0
8541,49,0,2,47,0
8542,49,0,2,47,0
8543,49,0,2,47,0
8544,49,0,2,47,0
8545,49,0,2,47,0
8546,50,0,3,47,0
8547,50,0,3,47,0
8548,50,0,3,47,0
8549,50,0,3,47,0
8550,50,0,3,47,0
8551,50,0,3,47,0
8552,50,0,3,47,0
8553,50,0,3,47,0
8554,50,0,3,47,0
8555,50,0,3,47,0
8556,50,0,3,47,0
8557,50,0,3,47,0
8558,50,0,3,47,0
8559,50,0,3,47,0
8560,50,0,3,47,0
8561,50,0,3,47,0
8562,50,0,3,47,0
8563,50,0,3,47,0
8564,50,0,3,47,0
8565,50,0,3,47,0
8566,50,0,3,47,0
8567,50,0,3,47,0
8568,50,0,3,47,0
8569,50,0,3,47,0
8570,50,0,3,47,0
8571,50,0,3,47,0
8572,50,0,3,47,0
8573,50,0,3,47,0
8574,50,0,3,47,0
8575,50,0,3,47,0
8576,50,0,3,47,0
8577,50,0,3,47,0
8578,50,0,3,47,0
8579,50,0,3,47,0
8580,50,0,3,47,0
8581,50,0,3,47,0
8582,50,0,3,47,0
8583,50,0,3,47,0
8584,50,0,3,47,0
8585,50,0,3,47,0
8586,50,0,3,47,0
8587,50,0,3,47,0
8588,50,0,3,47,0
8589,50,0,3,47,0
8590,50,0,3,47,0
8591,50,0,3,47,0
8592,50,0,3,47,0
8593,50,0,3,47,0
8594,50,0,3,47,0
8595,50,0,3,47,0
8596,50,0,3,47,0
8597,50,0,3,47,0
8598,50,0,3,47,0
8599,50,0,3,47,0
8600,50,0,3,47,0
8601,50,0,3,47,0
8602,50,0,3,47,0
8603,50,0,3,47,0
8604,50,0,3,47,0
8605,50,0,3,47,0
8606,50,0,3,47,0
8607,50,0,3,47,0
8608,50,0,3,47,0
8609,50,0,3,47,0
8610,50,0,3,47,0
8611,50,0,3,47,0
8612,50,0,3,47,0
8613,50,0,3,47,0
8614,50,0,3,47,0
8615,50,0,3,47,0
8616,50,0,3,47,0
8617,50,0,3,47,0
8618,50,0,3,47,0
8619,50,0,3,47,0
8620,50,0,3,47,0
8621,50,0,3,47,0
8622,50,0,3,47,0
8623,50,0,3,47,0
8624,50,0,3,47,0
8625,50,0,3,47,0
8626,50,0,3,47,0
8627,50,0,3,47,0
8628,50,0,3,47,0
8629,50,0,3,47,0
8630,50,0,3,47,0
8631,50,0,3,47,0
8632,50,0,3,47,0
8633,50,0,3,47,0
8634,50,0,3,47,0
8635,50,0,3,47,0
8636,50,0,3,47,0
8637,50,0,3,47,0
8638,50,0,3,47,0
8639,50,0,3,47,0
8640,50,0,3,47,0
8641,50,0,3,47,0
8642,50,0,3,47,0
8643,50,0,3,47,0
8644,50,0,3,47,0
8645,50,0,3,47,0
8646,50,0,3,47,0
8647,50,0,3,47,0
8648,50,0,3,47,0
8649,50,0,3,47,0
8650,50,0,3,47,0
8651,51,0,4,47,0
8652,51,0,4,47,0
8653,51,0,4,47,0
8654,51,0,4,47,0
8655,52,0,5,47,0
8656,52,0,5,47,0
8657,52,0,5,47,0
8658,52,0,5,47,0
8659,52,0,5,47,0
8660,52,0,5,47,0
8661,52,0,5,47,0
8662,52,0,5,47,0
8663,52,0,5,47,0
8664,52,0,5,47,0
8665,52,0,5,47,0
8666,52,0,5,47,0
8667,52,0,5,47,0
8668,52,0,5,47,0
8669,52,0,5,47,0
8670,52,0,5,47,0
8671,52,0,5,47,0
8672,52,0,5,47,0
8673,52,0,5,47,0
8674,52,0,5,47,0
8675,52,0,5,47,0
8676,52,0,5,47,0
8677,52,0,5,47,0
8678,52,0,5,47,0
8679,52,0,5,47,0
8680,52,0,5,47,0
8681,52,0,5,47,0
8682,52,0,5,47,0
8683,52,0,5,47,0
8684,52,0,5,47,0
8685,52,0,5,47,0
8686,52,0,5,47,0
8687,52,0,5,47,0
8688,52,0,5,47,0
8689,52,0,5,47,0
8690,52,0,5,47,0
8691,52,0,5,47,0
8692,52,0,5,47,0
8693,52,0,5,47,0
8694,52,0,5,47,0
8695,52,0,5,47,0
8696,52,0,5,47,0
8697,52,0,5,47,0
8698,52,0,5,47,0
8699,52,0,5,47,0
8700,52,0,5,47,0
8701,52,0,5,47,0
8702,52,0,5,47,0
